412;16.2832
413;16.2842
414;16.327
415;16.3214
416;16.3518
417;16.3534
418;16.3806
419;16.3828
420;16.4228
421;16.4084
422;16.4584
423;16.4524
424;16.4916
425;16.4762
426;16.5078
427;16.4818
428;16.5308
429;16.5444
430;16.5758
431;16.579
432;16.618
433;16.639
434;16.6674
435;16.675
436;16.7248
437;16.7118
438;16.7654
439;16.7658
440;16.8094
441;16.7924
442;16.8358
443;16.8454
444;16.881
445;16.8962
446;16.9238
447;16.9356
448;16.98
449;16.9862
450;17.0306
451;17.0356
452;17.0788
453;17.0712
454;17.1052
455;17.1076
456;17.1358
457;17.14
458;17.1882
459;17.1936
460;17.231
461;17.225
462;17.2564
463;17.2694
464;17.3078
465;17.292
466;17.342
467;17.3334
468;17.3732
469;17.3932
470;17.435
471;17.4502
472;17.4818
473;17.4896
474;17.5074
475;17.5238
476;17.58
477;17.552
478;17.5876
479;17.58
480;17.615
481;17.6156
482;17.6688
483;17.6722
484;17.719
485;17.7094
486;17.73
487;17.7294
488;17.7608
489;17.7548
490;17.798
491;17.8064
492;17.8408
493;17.8452
494;17.8878
495;17.8778
496;17.9226
497;17.924
498;17.9836
499;17.9848
500;18.0168
501;18.0006
502;18.0426
503;18.0448
504;18.0786
505;18.073
506;18.1128
507;18.1032
508;18.1382
509;18.1516
510;18.1976
511;18.1972
512;18.2194
513;18.1972
514;18.2306
515;18.2352
516;18.2566
517;18.2666
518;18.3222
519;18.3314
520;18.3744
521;18.3692
522;18.4104
523;18.4036
524;18.4462
525;18.447
526;18.484
527;18.475
528;18.5154
529;18.5386
530;18.5576
531;18.542
532;18.5626
533;18.5458
534;18.5946
535;18.6132
536;18.651
537;18.658
538;18.706
539;18.7046
540;18.7426
541;18.7348
542;18.7704
543;18.7722
544;18.8014
545;18.809
546;18.8402
547;18.8398
548;18.868
549;18.8626
550;18.8844
551;18.8736
552;18.899
553;18.9018
554;18.944
555;18.9344
556;18.9692
557;18.9582
558;19.0154
559;19.0184
560;19.0448
561;19.0494
562;19.0728
563;19.0638
564;19.095
565;19.088
566;19.1364
567;19.1292
568;19.1606
569;19.159
570;19.1832
571;19.1924
572;19.217
573;19.2028
574;19.2368
575;19.2466
576;19.2604
577;19.2622
578;19.3008
579;19.299
580;19.3322
581;19.3358
582;19.3486
583;19.353
584;19.3894
585;19.3994
586;19.4298
587;19.4378
588;19.4632
589;19.4826
590;19.5082
591;19.508
592;19.5364
593;19.5328
594;19.5758
595;19.5706
596;19.615
597;19.6228
598;19.6542
599;19.6572
600;19.679
601;19.6722
602;19.6944
603;19.6964
604;19.7186
605;19.7092
606;19.7408
607;19.7584
608;19.803
609;19.7998
610;19.8314
611;19.8342
612;19.8398
613;19.8424
614;19.8748
615;19.8682
616;19.8956
617;19.8908
618;19.9184
619;19.928
620;19.9582
621;19.9466
622;19.9844
623;19.9758
624;20.0088
625;20.0054
626;20.025
627;20.0278
628;20.054
629;20.0308
630;20.0666
631;20.0638
632;20.084
633;20.0768
634;20.0908
635;20.109
636;20.1424
637;20.1426
638;20.1736
639;20.164
640;20.1872
641;20.1794
642;20.2136
643;20.2292
644;20.2884
645;20.2894
646;20.3104
647;20.3122
648;20.3282
649;20.33
650;20.3558
651;20.3494
652;20.375
653;20.3784
654;20.3894
655;20.3804
656;20.414
657;20.4146
658;20.4662
659;20.468
660;20.5022
661;20.5152
662;20.5428
663;20.551
664;20.5862
665;20.5798
666;20.5978
667;20.605
668;20.6246
669;20.6228
670;20.6534
671;20.6464
672;20.6694
673;20.663
674;20.696
675;20.6906
676;20.7178
677;20.7202
678;20.752
679;20.75
680;20.756
681;20.7566
682;20.7904
683;20.8008
684;20.815
685;20.8196
686;20.8338
687;20.8092
688;20.8406
689;20.834
690;20.8474
691;20.848
692;20.8882
693;20.8872
694;20.9144
695;20.9036
696;20.9398
697;20.9344
698;20.9742
699;20.967
700;20.9896
701;20.9744
702;21.0124
703;21.004
704;21.0228
705;21.0104
706;21.0428
707;21.0534
708;21.0674
709;21.0646
710;21.103
